Sinhala,Tamil,Class
ඇල්ලේවෙල නැගෙනහිර,எல்லேவெல கிழக்கு,Sinhala
කැන්දලියද්ද,கெந்தலியத்த,Sinhala
ජම්බුගහපිටිය,ஜம்புகஹபிட்டி,Sinhala
පොල්ගොල්ල,பொல்கொல்ல,Sinhala
වෙහෙරගල මාවත,வேஹெரகல மாவத்த,Sinhala
මැදබැද්ද,மெதபெத்த,Sinhala
කොළොම්මඩ,கொலோம்மட,Sinhala
උපතැපැල් කාර්යාලය බාරේ,உபதபால் நிலைய வீதி,Sinhala
බණ්ඩරගාල,பண்டரகால,Sinhala
පල්ලෙකන්ද,பல்லேகந்த,Sinhala
දෙහිගස්තලාව,தெஹிகஸ்தலாவ,Sinhala
පන්සල වත්ත,விகாரை தோட்டம்,Sinhala
බෝම්බුව,போமடுவ,Sinhala
වැලිපතයාය,வேலிபதயாய,Sinhala
ගන්නෝරුව,கன்னோருவ,Sinhala
කඩවත්ගම,கடவத்கம,Sinhala
කඩුගන්නාව,கடுகண்ணாவை,Sinhala
සැනසුම්සේවා මාවත,சனசும்சேவா மாவத்த,Sinhala
පින්කෙත පාර,பின்கெத வீதி,Sinhala
හේනෙවත්ත,ஹேனவத்த,Sinhala
සීවැල්ගම,சீவெல்கம,Sinhala
කඹුරුපිටිය,கம்புருபிடிய,Sinhala
කොබ්බෑකඩුව,கொப்பேகடுவ,Sinhala
ඉහල කොබ්බෑකඩුව,மேல் கொப்பேகடுவ,Sinhala
දෙහිගම,தெஹிகம,Sinhala
මුරුතලාව,முருத்தலாவை,Sinhala
වාරිමාර්ග නිවාස,நீர்ப்பாசன விடுதி,Sinhala
බොරුපන පාර,வொருபன வீதி,Sinhala
අල්කේගම,அல்கேகம,Sinhala
මාකෙහෙල්වල,மாகேஹெல்வல,Sinhala
වේරනේ,வேரனே,Tamil
දෙවනගල,தெவனகல,Sinhala
ලෙව්කේ,லெவ்கே,Sinhala
උස්සාපිටිය,உஸ்ஸாபிட்டிய,Sinhala
මෝරගල,மோரகல,Sinhala
බණ්ඩාරනායකපුර,பண்டாரநாயக்கபுரம்,Sinhala
වතුරුගම,வதுருகம,Sinhala
සදාම් කුසයින් ග්‍රාමය,சதாம் குசைன் கிராமம்,Tamil
එගොඩහ වත්ත,எகொடஹ தோட்டம்,Sinhala
මුරුතවෙල පහල,முருதவெல கீழ்,Tamil
වලස්මුල්ල,வலஸ்முல்ல,Sinhala
ඉහළ ක්රේන්ලි කොටස,மேல் கிரான்லி பிரிவு,Sinhala
ලිඳුල,லிந்துல,Sinhala
පාර,வீதி,Sinhala
මාඉඹුල,மாஇம்புல,Sinhala
නව ජනපදය,புதிய குடியிருப்பு,Sinhala
ගමගොඩ,கமகொட,Sinhala
කළුතර දකුණ,களுத்துறை  தெற்கு,Sinhala
උඩුගොඩ,உடுகொட,Sinhala
රුග්ගහවිල,ருக்கஹவில,Sinhala
වත්තේගෙදර,வத்தேகெதர,Sinhala
පටුමඟ,ம் ஒழுங்கை,Sinhala
ජයසුරිය වේල්ල,ஜயசூரிய வேல்ல,Sinhala
උස්වෙටකෙයියාව,உஸ்வெட்டகெய்யாவ,Sinhala
සසිර උයන,சசிர பூங்கா,Sinhala
දංගොල්ල,தங்கொல்ல,Sinhala
පන්නල,பன்னலை,Sinhala
යටිහලගල,யட்டிஹலகல்ல,Sinhala
ඇතුල්ගම,எதுல்கம,Sinhala
තලාතුඔය,தலாதுஓயா,Sinhala
බෝපාගම,போபாகம,Sinhala
පහල අඹේගොඩ,கீழ் அம்பேகொட,Sinhala
දිගනතැන්න,திகனதென்ன,Sinhala
දොලේලන්ද පාර,தொலேலந்த வீதி,Sinhala
සිල්වර්ඩේල්,சில்வர்டேல்,Sinhala
දොඩන්ගොඩ,தொடங்கொடை,Sinhala
පහල ගෙදර,கீழ் இல்லம்,Sinhala
ගොම්බද්දල,கொம்பத்தல,Sinhala
පොතුකැටිය හේන,பொதுகெடிய ஹேன,Sinhala
බැරගම,பெரகம,Sinhala
මාකදුර,மாகந்துர,Sinhala
වෙහෙරගල්ල පාර,வெஹேரகல்ல வீதி,Sinhala
මිරිස්ස,மீரிஸ்ஸ,Sinhala
අකුරුබැබිලෙ ගෙදර,அகுருபெபிலெ கெதர,Sinhala
ගෝනන්නවෙල,கோனன்னவெல,Sinhala
ඉමදුව,இமதுவ,Sinhala
බූවැලිකඩ,பூவெலிகட,Sinhala
ලීමගහකොටුව,லீமகஹகொட்டுவ,Sinhala
වතුරබොඩ,வதுரபொட,Sinhala
පහළ මිල්ලතේ,கீழ் மில்லதே,Sinhala
අල්ලියවත්ත පාර,அல்லியவத்தை வீதி,Sinhala
කොඩිකාර මාවත,கொடிகார மாவத்தை,Sinhala
ගල්පොතුගොඩ,கல்பொத்துகொட,Sinhala
මාලි සෙවන,மாலி செவன,Sinhala
කන්ද වත්ත,கந்த வத்தை,Sinhala
හෝකන්දර දකුණ,ஹோகந்தர தெற்கு,Sinhala
කජ්ජුගහකොරටුව,கஜ்ஜூகஹகொரடுவ,Sinhala
හකුරුවෙල,ஹகுரெவெல,Sinhala
සෙන් ඇන්ඩෲස් වත්ත,புனித அன்ரூச் தோட்டம்,Sinhala
තලවකැලේ,தலவாக்கலை,Sinhala
ක්ලයිස්ඩ්ල් කොටස,கிளைஸ்டல் பிரிவு,Sinhala
ආගරපතන,அக்கரபத்தனை,Sinhala
ලොචිල් වත්ත,லொச்சில் தோட்டம்,Sinhala
කොටගල,கொட்டகலை,Sinhala
හොරබොක්ක,ஹொரபொக்க,Sinhala
පැල්වත්ත,பெல்வத்த,Sinhala
පුදුක්කාඩු,புதுக்காடு,Sinhala
රාමනාතපුරම,இராமநாதபுரம்,Tamil
සියඹලාපේ,சியம்பலாபே,Sinhala
දිද්දෙණිය,தித்தெணிய,Sinhala
නවජනපදය,புதிய குடியேற்றம்,Sinhala
ගලගොඩ,கலகொட,Sinhala
කුලීගොඩ,குளிகொட,Sinhala
කළුවාරිප්පුව,களுவாரிப்புவ,Sinhala
කටාන,கட்டானை,Sinhala
පන්සල පාර,விஹாரை வீதி,Sinhala
දේවගොඩ,தேவகொட,Sinhala
අම්ඹලන්ගොඩ,அம்பலாங்கொட,Sinhala
බදුල්ලගහලන්ද,பதுல்லகஹலந்த,Sinhala
දඩගමුව,தடகமுவ,Sinhala
බෝගොඩවත්ත,பொகஹகொடவத்த,Sinhala
නෙත්තේපිටිය,நெத்தேபிட்டிய,Sinhala
මැණික්දිවෙල,மெனிக்திவெல,Sinhala
පිටිවල ගෙදර,பிட்டவல கெதர,Sinhala
අරඹේගම,அறம்பேகம,Sinhala
පිළිමතලාව,பிலிமத்தலாவ,Sinhala
වන අධියර,ம் படிவம்,Sinhala
බඩෝවිට,பட்டோவிட்ட,Sinhala
නව මහල් නිවාස සංකීර්ණය,புதிய நஹம் தொடர்மாடி,Sinhala
විවේකානන්ද ,விவேகானந்த,Sinhala
කන්ද වීදිය,மேட்டு வீதி,Sinhala
ගැට්ටුවාන පාර,கெட்டுவான வீதி,Sinhala
නෙළුව පාර,நெளுவ வீதி,Sinhala
පහළ හෙවෙස්ස,கீழ் ஹெவெஸ்ஸ,Sinhala
මතුගම හරහා,மத்துகம மத்துகம,Sinhala
වැලන්ටෝ වත්ත,வெலன்டோ தோட்டம்,Sinhala
මද්දේගම,மத்தேகம,Sinhala
මීගහතැන්න,மீகஹதென்ன,Sinhala
ආරියසේන මාවත,ஆரியசேன மாவத்தை,Sinhala
වැල්මීගොඩ,வெல்மீகொட,Sinhala
උතුම්ගම,உதும்கம,Sinhala
ගඟබඩ,கங்கபட,Sinhala
බී,பீ,Sinhala
පැලැන්දගොඩ,பெலந்தகொட,Sinhala
මොරගල,மொரகளை,Sinhala
කටුදොර,கட்டுதொர,Sinhala
වලල්ලාවිට,வலல்லாவிட்ட,Sinhala
අඳල්ල,அந்தல்ல,Sinhala
තිස්සමහාරාම,திஸ்ஸமகாராம,Sinhala
තල්ගස්මොටේ,தல்கஸ்மொடே,Sinhala
වේයන්ගොඩ,வேயாங்கொடை,Sinhala
ශ්‍රී මුරුගන් කෝවිල පාර,ஸ்ரீ முருகன் ஆலய வீதி,Tamil
කලුදාවලෙයි,களுதாவளை,Tamil
ශාන්තිපුරම්,சாந்திபுரம்,Tamil
සිරි පැරකුම් පටුමඟ,ஸ்ரீபெரக்கும் ஒழுங்கை,Sinhala
අරුග්ගොඩ,அருகொட,Sinhala
හැව්ලොක් පාර,ஹவ்லொக் வீதி,Sinhala
හෑපනාකන්ද,ஹேபனாகந்த,Sinhala
අලවල,அலவல,Sinhala
මුල්ගම්පල පාර,முல்கம்பல வீதி,Sinhala
ජයසේවන උයන,ஜயசெவன உயன,Sinhala
පල්ලෙකැලේ,பல்லேகலே,Sinhala
වාරණ පාර,வாரண வீதி,Sinhala
ජම්පටා වීදිය,ஜம்பட்டா வீதி,Sinhala
ජයවඩනගම,ஜயவடனகம,Sinhala
වලවිට,வலவிட்ட,Sinhala
ගැටහැත්ත,கெட்டஹெத்த,Sinhala
අලුත්කඩේ ඉදිරිපිට,புதுக்கடை முன்பாக,Sinhala
උඩුදුම්බර ගම්මානය,உடுதும்பர கிராமம்,Sinhala
පහළ හල්මිල්ලෑව,கீழ் ஹல்மில்லேவ,Sinhala
ඉඳිගොල්ල,இந்திகொல்ல,Sinhala
හාවාඑළිය,ஹவாஎலிய,Sinhala
නුවරඑළිය,நுவரெலியா,Sinhala
එදර්සේට් වත්ත,எதெர்செட் தோட்டம்,Sinhala
කඳපොල,கந்தபொல,Sinhala
තලාහේන,தலாஹேன,Sinhala
රත්නාරාම පාර,ரத்னாராம வீதி,Sinhala
උතුරු හෝකන්දර,ஹோகந்தர வடக்கு,Sinhala
රත්නගිරිය වත්ත,ரத்னகிரிய தோட்டம்,Sinhala
ග්ලෙනමොරා වත්ත,கெலன்மோரா தோட்டம்,Sinhala
තලවාකැලේ,தலவாக்கலை,Sinhala
වජිර මාවත,வஜிர மாவத்தை,Sinhala
හාවාඑළිය,காவாஎலிய,Sinhala
බියගම පාර,பியகம வீதி,Sinhala
උගුරැස්සපිටිය,உக்குரெஸ்ஸபிட்டி,Sinhala
